"ontoClassPrefLabel","ontoClassURI","ontoPropertyPrefLabel","ontoPropertyURI","ontoPropertyDatatype","ontoPropertyEnumValues","ontoPropertyCardinalityMin","ontoPropertyCardinalityMax"
"toerentalsensor","https://otl.waternet.nl/def/f9a5e210-acf0-3a6a-a835-2091ac698ac6","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"toerentalsensor","https://otl.waternet.nl/def/f9a5e210-acf0-3a6a-a835-2091ac698ac6","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"toerentalsensor","https://otl.waternet.nl/def/f9a5e210-acf0-3a6a-a835-2091ac698ac6","meetbereik","https://otl.waternet.nl/def/38e9d190-1ef5-3cc0-ae8c-5d624b336824","IFCTEXT","","1","1"
"toerentalsensor","https://otl.waternet.nl/def/f9a5e210-acf0-3a6a-a835-2091ac698ac6","conditiescore NEN 2767","https://otl.waternet.nl/def/af6f3ba1-796d-3359-b326-660df67996b7","IFCTEXT","5|1|3|4|2|6","1","1"
"toerentalsensor","https://otl.waternet.nl/def/f9a5e210-acf0-3a6a-a835-2091ac698ac6","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"toerentalsensor","https://otl.waternet.nl/def/f9a5e210-acf0-3a6a-a835-2091ac698ac6","beschermingsklasse","https://otl.waternet.nl/def/91cf505c-7063-329c-9450-58c9b26bdf30","IFCTEXT","","1","1"
"toerentalsensor","https://otl.waternet.nl/def/f9a5e210-acf0-3a6a-a835-2091ac698ac6","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"toerentalsensor","https://otl.waternet.nl/def/f9a5e210-acf0-3a6a-a835-2091ac698ac6","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"toerentalsensor","https://otl.waternet.nl/def/f9a5e210-acf0-3a6a-a835-2091ac698ac6","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","atex-code","https://otl.waternet.nl/def/4f4811e9-277e-3c0f-94f7-427da6d9f3cd","IFCTEXT","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","serienummer","https://otl.waternet.nl/def/e49f2aad-d8bc-3310-98a9-89ea99e8e56c","IFCTEXT","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","meetbereik","https://otl.waternet.nl/def/38e9d190-1ef5-3cc0-ae8c-5d624b336824","IFCTEXT","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","beschermingsklasse","https://otl.waternet.nl/def/91cf505c-7063-329c-9450-58c9b26bdf30","IFCTEXT","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","conditiescore NEN 2767","https://otl.waternet.nl/def/af6f3ba1-796d-3359-b326-660df67996b7","IFCTEXT","5|1|3|4|2|6","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"troebelheidsmeter","https://otl.waternet.nl/def/3f5ec2b6-3a13-3e48-a613-30608b320032","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","conditiescore NEN 2767","https://otl.waternet.nl/def/af6f3ba1-796d-3359-b326-660df67996b7","IFCTEXT","5|1|3|4|2|6","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","serienummer","https://otl.waternet.nl/def/e49f2aad-d8bc-3310-98a9-89ea99e8e56c","IFCTEXT","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","meetbereik","https://otl.waternet.nl/def/38e9d190-1ef5-3cc0-ae8c-5d624b336824","IFCTEXT","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","beschermingsklasse","https://otl.waternet.nl/def/91cf505c-7063-329c-9450-58c9b26bdf30","IFCTEXT","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","atex-code","https://otl.waternet.nl/def/4f4811e9-277e-3c0f-94f7-427da6d9f3cd","IFCTEXT","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"regenmeter","https://otl.waternet.nl/def/dacb66cf-c6b9-353c-9fe0-cb2df476288c","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","conditiescore NEN 2767","https://otl.waternet.nl/def/af6f3ba1-796d-3359-b326-660df67996b7","IFCTEXT","5|1|3|4|2|6","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","meetbereik","https://otl.waternet.nl/def/38e9d190-1ef5-3cc0-ae8c-5d624b336824","IFCTEXT","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","serienummer","https://otl.waternet.nl/def/e49f2aad-d8bc-3310-98a9-89ea99e8e56c","IFCTEXT","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","beschermingsklasse","https://otl.waternet.nl/def/91cf505c-7063-329c-9450-58c9b26bdf30","IFCTEXT","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","atex-code","https://otl.waternet.nl/def/4f4811e9-277e-3c0f-94f7-427da6d9f3cd","IFCTEXT","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"naderingssensor","https://otl.waternet.nl/def/99095d3f-5893-34b6-b889-8818b045764e","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","beschermingsklasse","https://otl.waternet.nl/def/91cf505c-7063-329c-9450-58c9b26bdf30","IFCTEXT","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","atex-code","https://otl.waternet.nl/def/4f4811e9-277e-3c0f-94f7-427da6d9f3cd","IFCTEXT","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","conditiescore NEN 2767","https://otl.waternet.nl/def/af6f3ba1-796d-3359-b326-660df67996b7","IFCTEXT","5|1|3|4|2|6","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","serienummer","https://otl.waternet.nl/def/e49f2aad-d8bc-3310-98a9-89ea99e8e56c","IFCTEXT","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"ammoniummeter","https://otl.waternet.nl/def/302fabbd-c983-3e54-84b3-67843b391c54","meetbereik","https://otl.waternet.nl/def/38e9d190-1ef5-3cc0-ae8c-5d624b336824","IFCTEXT","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","serienummer","https://otl.waternet.nl/def/e49f2aad-d8bc-3310-98a9-89ea99e8e56c","IFCTEXT","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","conditiescore NEN 2767","https://otl.waternet.nl/def/af6f3ba1-796d-3359-b326-660df67996b7","IFCTEXT","5|1|3|4|2|6","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","beschermingsklasse","https://otl.waternet.nl/def/91cf505c-7063-329c-9450-58c9b26bdf30","IFCTEXT","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","meetbereik","https://otl.waternet.nl/def/38e9d190-1ef5-3cc0-ae8c-5d624b336824","IFCTEXT","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","atex-code","https://otl.waternet.nl/def/4f4811e9-277e-3c0f-94f7-427da6d9f3cd","IFCTEXT","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"waterstofsulfide-meter","https://otl.waternet.nl/def/6d93b58a-e7c8-3c7c-b305-89607835dee5","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"geleidbaarheidsmeter","https://otl.waternet.nl/def/be25df69-b8a4-329c-8c0d-b3f29b4b9373","atex-code","https://otl.waternet.nl/def/4f4811e9-277e-3c0f-94f7-427da6d9f3cd","IFCTEXT","","1","1"
"geleidbaarheidsmeter","https://otl.waternet.nl/def/be25df69-b8a4-329c-8c0d-b3f29b4b9373","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"geleidbaarheidsmeter","https://otl.waternet.nl/def/be25df69-b8a4-329c-8c0d-b3f29b4b9373","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
"geleidbaarheidsmeter","https://otl.waternet.nl/def/be25df69-b8a4-329c-8c0d-b3f29b4b9373","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"geleidbaarheidsmeter","https://otl.waternet.nl/def/be25df69-b8a4-329c-8c0d-b3f29b4b9373","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"geleidbaarheidsmeter","https://otl.waternet.nl/def/be25df69-b8a4-329c-8c0d-b3f29b4b9373","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"geleidbaarheidsmeter","https://otl.waternet.nl/def/be25df69-b8a4-329c-8c0d-b3f29b4b9373","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"geleidbaarheidsmeter","https://otl.waternet.nl/def/be25df69-b8a4-329c-8c0d-b3f29b4b9373","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"geleidbaarheidsmeter","https://otl.waternet.nl/def/be25df69-b8a4-329c-8c0d-b3f29b4b9373","conditiescore NEN 2767","https://otl.waternet.nl/def/af6f3ba1-796d-3359-b326-660df67996b7","IFCTEXT","5|1|3|4|2|6","1","1"
"geleidbaarheidsmeter","https://otl.waternet.nl/def/be25df69-b8a4-329c-8c0d-b3f29b4b9373","meetbereik","https://otl.waternet.nl/def/38e9d190-1ef5-3cc0-ae8c-5d624b336824","IFCTEXT","","1","1"
"geleidbaarheidsmeter","https://otl.waternet.nl/def/be25df69-b8a4-329c-8c0d-b3f29b4b9373","serienummer","https://otl.waternet.nl/def/e49f2aad-d8bc-3310-98a9-89ea99e8e56c","IFCTEXT","","1","1"
"geleidbaarheidsmeter","https://otl.waternet.nl/def/be25df69-b8a4-329c-8c0d-b3f29b4b9373","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
